loss,acc,time
2.625660044390981,0.16585987261146498,51.38743782043457
2.4194680621953513,0.20305732484076433,52.55940842628479
1.8902324469593483,0.36713375796178344,54.37425875663757
1.6386121089865522,0.44560509554140126,56.60403084754944
1.4771835125558745,0.5103184713375796,55.49764585494995
1.4525432475214082,0.5268789808917197,52.49515128135681
1.3093527148409587,0.5630573248407643,52.46903157234192
1.2698601428570786,0.590828025477707,57.69582676887512
1.145185809552185,0.6318471337579618,54.19440937042236
1.1045686670435153,0.6366878980891719,53.13436436653137
1.140254694271863,0.6397452229299363,52.290504932403564
1.0289321534517335,0.6677707006369427,56.94176173210144
1.0283277088064489,0.6654777070063694,53.049368381500244
0.9959559033556682,0.6850955414012739,53.751028299331665
0.9638485784937696,0.6815286624203821,52.88134050369263
0.9486699127327136,0.683312101910828,56.3452410697937
0.9127808467644017,0.6980891719745222,52.0106406211853
0.8609493936949629,0.7202547770700637,52.3231897354126
0.9113108982157901,0.7036942675159236,52.35871601104736
0.8267161017510949,0.7273885350318471,56.30384039878845
