loss,acc,time_local_train,time_calc_mask,time_agg_mask,time_agg_update,time_enc,time_dec
82838628203478.38,0.1113375796178344,73.7454605102539,39.61903691291809,4.888775587081909,1.3543891906738281,14.71888279914856,5.218586683273315
21.14504583443305,0.09834394904458599,81.14705610275269,37.782164573669434,5.180826663970947,1.3676259517669678,17.303563117980957,5.167930841445923
7.709431718277737,0.10038216560509554,79.3033561706543,36.42514967918396,5.163653135299683,1.3614346981048584,16.749417066574097,5.187427759170532
4.318462419073756,0.10267515923566879,77.65284156799316,38.1459903717041,5.166074275970459,1.3600265979766846,17.164101362228394,5.1542322635650635
4.3525520696388025,0.10343949044585987,77.53989720344543,37.629247188568115,5.174853086471558,1.3671398162841797,17.464169025421143,5.155212640762329
2.8850151218049893,0.2489171974522293,78.52820134162903,37.79442811012268,5.151935338973999,1.3858740329742432,16.84657120704651,5.166277170181274
2.7427683467787456,0.2132484076433121,77.18895721435547,38.07629179954529,4.931732654571533,1.3637807369232178,15.884821891784668,5.1651294231414795
2.318162636301382,0.2486624203821656,78.57794880867004,37.5597198009491,5.150720834732056,1.3594651222229004,17.355398893356323,5.130440950393677
1.7870865682276285,0.36,78.8826653957367,35.89824199676514,5.186357498168945,1.3927891254425049,16.764694452285767,5.174969673156738
1.7294446113632946,0.3831847133757962,78.778067111969,37.734476804733276,5.1662561893463135,1.3717868328094482,16.494168519973755,5.19199013710022
2.239743696237967,0.2978343949044586,78.94491219520569,37.07508873939514,4.935688495635986,1.3647537231445312,15.515919923782349,5.137361288070679
2.009608604559084,0.35821656050955414,79.15687966346741,37.59986448287964,5.174956321716309,1.3746798038482666,16.87243962287903,5.1527791023254395
1.9350572097592238,0.36254777070063693,78.98075842857361,37.944754123687744,4.938420295715332,1.3703575134277344,14.944584131240845,5.128525733947754
2.0286646669473107,0.38955414012738854,78.71579098701477,35.6343355178833,4.942175626754761,1.3685710430145264,15.721904993057251,5.172347545623779
1.6268432406875175,0.4805095541401274,78.3960690498352,37.22421598434448,5.168190240859985,1.3731839656829834,16.830140113830566,5.117412567138672
1.6392630939561177,0.45070063694267515,78.60333609580994,37.68685579299927,4.954131364822388,1.370877981185913,15.956790685653687,5.129110336303711
1.7535245735955431,0.43210191082802546,79.08618426322937,35.36511564254761,5.144962549209595,1.3617510795593262,17.117091417312622,5.113958358764648
1.5408950353541024,0.48738853503184715,77.43653106689453,38.51442193984985,5.140420198440552,1.3639612197875977,17.41830801963806,5.134603261947632
1.5792652300702847,0.4802547770700637,77.03929257392883,37.24229073524475,5.197011470794678,1.3685894012451172,16.7729389667511,5.151283025741577
1.4344621596297598,0.529171974522293,78.62493872642517,37.97841739654541,5.169325828552246,1.3809385299682617,17.47952103614807,5.119608163833618
