loss,acc,time_local_train,time_calc_mask,time_agg_mask,time_agg_update,time_enc,time_dec
2.652998204153728,0.14955414012738855,80.13889837265015,75.30830240249634,7.171238422393799,24.320162534713745,162.9656059741974,46.349602699279785
2.3687748715160337,0.15082802547770702,86.83797025680542,70.0537645816803,7.6516313552856445,25.59547710418701,167.5050826072693,46.400453090667725
1.799778132419276,0.37121019108280257,87.3972065448761,67.82097506523132,7.99430513381958,24.248998403549194,163.08163356781006,46.665334701538086
1.524231806033995,0.48585987261146496,86.39282059669495,66.31235575675964,7.547062873840332,23.617807388305664,164.45057320594788,46.31848740577698
1.4930298686996708,0.4942675159235669,88.23572707176208,67.96854829788208,7.323557376861572,25.76194167137146,163.70063519477844,46.80543875694275
1.447697519771452,0.5319745222929936,87.4999008178711,67.37928700447083,7.02541184425354,23.30258870124817,165.8308663368225,44.24714279174805
1.3632281291775588,0.5589808917197452,87.51377034187317,67.66181707382202,6.567115306854248,24.560125589370728,164.49320554733276,46.67369556427002
1.3727315853281719,0.5492993630573249,86.70849013328552,68.52398729324341,8.30414628982544,25.092386484146118,159.14933514595032,45.23225808143616
1.1671453033520924,0.6229299363057325,86.90812563896179,65.89772343635559,8.1057710647583,23.934075117111206,163.37309765815735,43.596928119659424
1.2029760569576327,0.6140127388535032,88.04911041259766,66.20822072029114,7.0215067863464355,26.549177646636963,159.83691930770874,46.85677099227905
1.086955676718456,0.6359235668789809,84.9251115322113,67.18300414085388,8.875783205032349,23.279749155044556,162.86231637001038,48.28009796142578
1.061958748877533,0.6519745222929937,88.79033160209656,70.52155780792236,7.3605592250823975,24.674894094467163,163.08205103874207,46.46784067153931
1.0513595206950739,0.6519745222929937,86.15816569328308,69.18235659599304,7.704117059707642,24.40620183944702,158.74697613716125,46.88848686218262
0.9837154521932446,0.68,86.38855934143066,65.32964992523193,7.658257007598877,24.900192975997925,165.34964680671692,43.27949500083923
0.9897918325614153,0.6769426751592357,81.99430441856384,67.28714227676392,7.687131643295288,24.09320878982544,158.1394157409668,43.476436614990234
0.9825521070298141,0.6743949044585987,86.19422245025635,67.55053734779358,7.621634244918823,24.614410877227783,163.6464385986328,44.10827660560608
0.9559081555382023,0.695796178343949,86.88243007659912,69.58631372451782,8.543818473815918,24.51140856742859,160.68875861167908,44.75807285308838
0.9177969874647575,0.7034394904458598,83.97403478622437,67.59967732429504,8.478884935379028,24.170140743255615,165.37781810760498,38.779277324676514
0.9280415274263397,0.7014012738853503,76.91396284103394,59.1649169921875,6.775663614273071,21.38502025604248,138.1792185306549,38.651718854904175
0.843305923953289,0.72,78.23764967918396,59.775136947631836,6.765980243682861,21.31558918952942,137.8008737564087,38.5573468208313
