loss,acc,time
2.9109519753998856,0.1067515923566879,47.83263278007507
2.6062662640238194,0.1503184713375796,49.7697651386261
1.8479157317944659,0.3393630573248408,47.00923204421997
1.600482906267895,0.4570700636942675,48.01541042327881
1.5055374786621187,0.49528662420382163,49.82755780220032
1.400393570341715,0.5414012738853503,48.08069372177124
1.3002907018351362,0.5699363057324841,48.26701903343201
1.2984800488968207,0.5681528662420382,51.88259696960449
1.252920582042477,0.5923566878980892,47.08711123466492
1.1030955443052741,0.6366878980891719,50.90389966964722
1.0915616072290313,0.6522292993630573,48.26127743721008
1.0881938520001202,0.6471337579617834,47.298006772994995
1.0355134344682462,0.6657324840764332,52.66154718399048
1.005180349679497,0.6726114649681528,45.25038504600525
1.0308552835045792,0.6636942675159235,47.43832612037659
0.9745955834301506,0.6807643312101911,50.885538816452026
0.917013588475018,0.7021656050955414,47.07604622840881
0.8872935567202607,0.7098089171974522,47.573556661605835
0.8890200485058917,0.7044585987261146,49.87924098968506
0.8166667842041186,0.7309554140127389,47.71746873855591
