loss,acc,time_local_train,time_calc_mask,time_agg_mask,time_agg_update,time_enc,time_dec,eps
1492042789.4634147,0.10496815286624203,54.86956310272217,61.6282217502594,5.443264007568359,2.6287338733673096,23.994234561920166,7.530530214309692,0.11481562900885625
11.436722931096224,0.10343949044585987,56.70304298400879,45.76503920555115,5.8578362464904785,2.590038776397705,27.020631313323975,10.577645301818848,0.17739057991797863
2.6846755873866197,0.15414012738853503,59.89074110984802,44.28908371925354,5.298314332962036,2.7502899169921875,26.600570917129517,7.921756029129028,0.23492784477623027
2.0058172425118888,0.2570700636942675,58.24477171897888,42.79746866226196,5.362438917160034,2.6863715648651123,23.87015175819397,7.62627911567688,0.29248492254899106
1.7655715283339586,0.3910828025477707,58.793071031570435,43.966947078704834,5.288264036178589,2.659593105316162,29.097368955612183,7.58104133605957,0.3523466035784575
1.881600415318962,0.34878980891719746,58.46943116188049,44.11479187011719,5.466092348098755,2.8035895824432373,25.179457664489746,7.463342905044556,0.4160092766932115
1.6680716775297149,0.44229299363057323,58.978232622146606,44.22745132446289,5.586811304092407,2.7003085613250732,27.268028736114502,9.91063666343689,0.4846888864276683
1.534268624898864,0.49044585987261147,58.941489934921265,45.39725661277771,5.415940523147583,2.798837661743164,24.173497438430786,7.818716049194336,0.5595119307940485
1.46323473594053,0.522547770700637,58.937480449676514,48.9146831035614,5.442286729812622,3.9551753997802734,25.34174418449402,11.701301097869873,0.6416072763968106
1.4171651696286551,0.5345222929936305,58.6415491104126,46.378936529159546,5.3952271938323975,2.699998140335083,25.445796966552734,7.494454860687256,0.7321602806663721
1.3879687727951422,0.5607643312101911,59.120869159698486,46.842636585235596,9.669112920761108,3.8020179271698,37.39373183250427,11.870160102844238,0.8324512119925094
1.3758509537068808,0.5498089171974522,58.10047173500061,43.48747992515564,5.717025279998779,2.717214822769165,25.864943742752075,7.4279420375823975,0.9438872913521311
1.3573278566686118,0.5620382165605096,58.490169048309326,43.83516836166382,9.716017007827759,2.7296319007873535,35.51386284828186,7.645928382873535,1.068032937320008
1.2750432607604236,0.5887898089171975,58.001365423202515,44.599846839904785,5.764968395233154,3.7689552307128906,31.387365341186523,12.033380031585693,1.2066408360121827
1.2944164280968953,0.5788535031847134,57.031262159347534,49.55203032493591,5.898578405380249,3.7820382118225098,33.20993208885193,11.849392652511597,1.361685611438518
1.2425383712218059,0.5954140127388535,57.20121145248413,46.25191783905029,5.9714837074279785,2.7569360733032227,25.54482412338257,7.702745676040649,1.5354015268043795
1.2396765557246479,0.6025477707006369,57.550453901290894,47.71196103096008,5.791626453399658,2.6326377391815186,26.58333158493042,7.634462833404541,1.7303255564472386
1.1683455065983097,0.619108280254777,56.879157304763794,44.613587379455566,5.972281217575073,2.636425256729126,26.09963893890381,7.599463701248169,1.949347226062486
1.186284624706439,0.6287898089171975,57.60582208633423,51.54945349693298,9.718921184539795,2.592822790145874,29.434025049209595,8.528371095657349,2.195766780831167
1.110904237846049,0.6369426751592356,57.0494704246521,45.27916979789734,5.940003871917725,2.7520415782928467,25.896148204803467,7.7021448612213135,2.473363490538626
