loss,acc,time_local_train,time_calc_mask,time_agg_mask,time_agg_update,time_enc,time_dec,eps
94128538.08130081,0.09452229299363057,55.484646797180176,49.342915773391724,5.907687664031982,8.811755895614624,68.29686665534973,19.074038982391357,
6.905537877989009,0.10089171974522293,53.74559307098389,44.886181354522705,7.309873342514038,8.53000521659851,60.27501201629639,16.6792733669281,
2.335854751550085,0.2659872611464968,55.59640097618103,40.82137894630432,5.756460666656494,7.654500246047974,56.85163855552673,17.06305718421936,
2.0211250849855626,0.32,55.32274913787842,46.13446021080017,7.691345453262329,7.236445426940918,51.650444984436035,14.742090463638306,
1.9930947941493213,0.338343949044586,54.98997497558594,44.52802276611328,5.806727409362793,6.798271656036377,48.97669076919556,13.8207266330719,
1.932881928798629,0.36229299363057327,56.724682569503784,38.76572775840759,5.617662191390991,6.494559049606323,47.65750980377197,15.632680654525757,
2.0015374620755515,0.35235668789808916,57.775047063827515,40.15581274032593,5.581410884857178,5.965073823928833,44.731727600097656,12.493572235107422,
1.5576591082220155,0.4721019108280255,55.48755979537964,41.053951025009155,5.504504680633545,5.564627170562744,41.1992609500885,11.876631498336792,
1.6751937526997511,0.4272611464968153,55.43190860748291,43.54204750061035,5.544593095779419,5.258025646209717,39.374632120132446,11.340360879898071,
1.5379507258170988,0.4840764331210191,57.03283166885376,40.85126566886902,5.55836296081543,4.926300048828125,37.5962450504303,10.82138204574585,
1.4054366762075967,0.5385987261146497,57.93829894065857,40.817692279815674,5.4180824756622314,4.642941951751709,36.00524067878723,10.370219469070435,
1.8229414916377726,0.42929936305732486,57.92967891693115,40.43976831436157,5.252124786376953,4.357447862625122,33.43445062637329,9.858189344406128,
1.6608051606794683,0.48509554140127387,57.64892816543579,40.7063410282135,5.148181676864624,4.079721450805664,32.23495674133301,9.484773397445679,
1.2548436481293623,0.5836942675159236,57.56656312942505,40.033721685409546,5.366266965866089,3.8587939739227295,32.04787993431091,9.10727834701538,
1.3666044938855055,0.5536305732484077,55.73511981964111,39.23856782913208,5.435642719268799,3.6109519004821777,30.320556640625,8.69579029083252,
1.629069384520616,0.4726114649681529,56.91375756263733,38.635382413864136,5.368571758270264,3.389425754547119,28.168954610824585,8.339091539382935,
1.2514380388628177,0.6117197452229299,57.9036328792572,38.83191204071045,5.3363261222839355,3.1948325634002686,27.923815727233887,8.010809659957886,
1.5502540751443645,0.5187261146496815,60.21949362754822,37.993704080581665,5.327295303344727,3.001534938812256,25.90022110939026,7.682947635650635,
1.3863117003101644,0.562547770700637,56.92706346511841,38.538841247558594,5.240759611129761,2.81613826751709,25.21187138557434,7.4007792472839355,
1.267007965624817,0.594140127388535,56.47729563713074,37.269484996795654,5.22722315788269,2.6541175842285156,23.922141790390015,7.17353892326355,
