loss,acc,time_local_train,time_calc_mask,time_agg_mask,time_agg_update,time_enc,time_dec,eps
3.5083280501326892,0.12,51.12394881248474,49.99098491668701,5.5537309646606445,3.068551778793335,27.221729516983032,9.508228302001953,1.3900484436985652
2.4007449823666396,0.13146496815286624,51.841397285461426,40.88512396812439,5.486284017562866,2.4449825286865234,23.743131637573242,9.687204122543335,2.0353604352944443
1.9915211801606465,0.27872611464968156,52.22260785102844,38.112935304641724,5.488562822341919,2.434108018875122,26.26675796508789,6.91020655632019,2.5492557581996818
1.8104325547450926,0.38802547770700635,45.97197723388672,35.59939169883728,6.594898462295532,2.4760172367095947,25.531853675842285,7.232480764389038,2.9942562541713498
1.6745677580678366,0.42318471337579616,48.53148055076599,37.1274356842041,5.347391843795776,2.4761481285095215,22.25373101234436,8.05661129951477,3.3948670311158837
1.681836243567428,0.4438216560509554,53.516127824783325,38.521512269973755,5.780489921569824,2.4480788707733154,22.658053398132324,6.879880905151367,3.7637538510020474
1.5232359209680946,0.5001273885350318,52.043269872665405,41.33863663673401,5.5966432094573975,2.4366614818573,23.578406810760498,6.8860108852386475,4.108485013965674
1.5103070113232466,0.501656050955414,48.04554224014282,37.60701608657837,5.969873666763306,2.643359899520874,24.790529489517212,7.889153718948364,4.434015036006476
1.6307172794652178,0.4718471337579618,46.646684646606445,38.49175310134888,5.575437545776367,2.8247082233428955,24.529771089553833,7.637232303619385,4.743798981840028
1.6482302655534047,0.4861146496815287,49.130218744277954,37.21193981170654,5.138334274291992,2.4851701259613037,24.094379901885986,7.726139307022095,5.04036104242687
1.6066532047783457,0.5003821656050955,50.61784291267395,38.273545026779175,5.451734781265259,2.488245964050293,22.83105206489563,7.04704737663269,5.3256124771961755
1.3004920930881811,0.5819108280254777,51.76467728614807,40.188419342041016,5.446003198623657,2.4457578659057617,23.028796672821045,6.972794771194458,5.6010420972360535
1.3217575222980686,0.5811464968152866,52.37591528892517,39.51362657546997,5.381030321121216,2.4478070735931396,22.978938817977905,6.885282754898071,5.867836714072224
1.5171567509329416,0.5363057324840764,55.18757176399231,40.36714220046997,5.947446823120117,2.4541239738464355,24.08448052406311,6.870153188705444,6.126960687096197
1.1953314518540856,0.6236942675159236,55.44214868545532,39.580936431884766,5.973285675048828,2.4277122020721436,24.11517310142517,6.853834867477417,6.379210373955208
1.1455771753458472,0.6331210191082802,53.545355796813965,40.528165102005005,5.574880361557007,2.4416661262512207,26.104186534881592,6.898219585418701,6.625252538372933
1.1235958856295765,0.64,52.83008551597595,40.24785876274109,5.773094654083252,2.431089401245117,24.83754873275757,6.920919418334961,6.865652143621205
1.2664787384068095,0.597452229299363,51.32887887954712,38.99230122566223,5.295830011367798,2.4562110900878906,22.431396961212158,6.942731618881226,7.1008929132202105
1.13076137357611,0.6364331210191083,53.361193895339966,39.348082542419434,5.899393081665039,2.4672863483428955,24.868680000305176,6.984843015670776,7.331392835946339
1.100849833188018,0.6461146496815287,54.20751667022705,38.01009821891785,5.892753839492798,2.8926503658294678,24.433806657791138,6.9245524406433105,7.557516057362912
