conv1.weight,bn1.weight,bn1.bias,bn1.running_mean,bn1.running_var,bn1.num_batches_tracked,layer1.0.conv1.weight,layer1.0.bn1.weight,layer1.0.bn1.bias,layer1.0.bn1.running_mean,layer1.0.bn1.running_var,layer1.0.bn1.num_batches_tracked,layer1.0.conv2.weight,layer1.0.bn2.weight,layer1.0.bn2.bias,layer1.0.bn2.running_mean,layer1.0.bn2.running_var,layer1.0.bn2.num_batches_tracked,layer1.1.conv1.weight,layer1.1.bn1.weight,layer1.1.bn1.bias,layer1.1.bn1.running_mean,layer1.1.bn1.running_var,layer1.1.bn1.num_batches_tracked,layer1.1.conv2.weight,layer1.1.bn2.weight,layer1.1.bn2.bias,layer1.1.bn2.running_mean,layer1.1.bn2.running_var,layer1.1.bn2.num_batches_tracked,layer2.0.conv1.weight,layer2.0.bn1.weight,layer2.0.bn1.bias,layer2.0.bn1.running_mean,layer2.0.bn1.running_var,layer2.0.bn1.num_batches_tracked,layer2.0.conv2.weight,layer2.0.bn2.weight,layer2.0.bn2.bias,layer2.0.bn2.running_mean,layer2.0.bn2.running_var,layer2.0.bn2.num_batches_tracked,layer2.0.downsample.0.weight,layer2.0.downsample.1.weight,layer2.0.downsample.1.bias,layer2.0.downsample.1.running_mean,layer2.0.downsample.1.running_var,layer2.0.downsample.1.num_batches_tracked,layer2.1.conv1.weight,layer2.1.bn1.weight,layer2.1.bn1.bias,layer2.1.bn1.running_mean,layer2.1.bn1.running_var,layer2.1.bn1.num_batches_tracked,layer2.1.conv2.weight,layer2.1.bn2.weight,layer2.1.bn2.bias,layer2.1.bn2.running_mean,layer2.1.bn2.running_var,layer2.1.bn2.num_batches_tracked,layer3.0.conv1.weight,layer3.0.bn1.weight,layer3.0.bn1.bias,layer3.0.bn1.running_mean,layer3.0.bn1.running_var,layer3.0.bn1.num_batches_tracked,layer3.0.conv2.weight,layer3.0.bn2.weight,layer3.0.bn2.bias,layer3.0.bn2.running_mean,layer3.0.bn2.running_var,layer3.0.bn2.num_batches_tracked,layer3.0.downsample.0.weight,layer3.0.downsample.1.weight,layer3.0.downsample.1.bias,layer3.0.downsample.1.running_mean,layer3.0.downsample.1.running_var,layer3.0.downsample.1.num_batches_tracked,layer3.1.conv1.weight,layer3.1.bn1.weight,layer3.1.bn1.bias,layer3.1.bn1.running_mean,layer3.1.bn1.running_var,layer3.1.bn1.num_batches_tracked,layer3.1.conv2.weight,layer3.1.bn2.weight,layer3.1.bn2.bias,layer3.1.bn2.running_mean,layer3.1.bn2.running_var,layer3.1.bn2.num_batches_tracked,layer4.0.conv1.weight,layer4.0.bn1.weight,layer4.0.bn1.bias,layer4.0.bn1.running_mean,layer4.0.bn1.running_var,layer4.0.bn1.num_batches_tracked,layer4.0.conv2.weight,layer4.0.bn2.weight,layer4.0.bn2.bias,layer4.0.bn2.running_mean,layer4.0.bn2.running_var,layer4.0.bn2.num_batches_tracked,layer4.0.downsample.0.weight,layer4.0.downsample.1.weight,layer4.0.downsample.1.bias,layer4.0.downsample.1.running_mean,layer4.0.downsample.1.running_var,layer4.0.downsample.1.num_batches_tracked,layer4.1.conv1.weight,layer4.1.bn1.weight,layer4.1.bn1.bias,layer4.1.bn1.running_mean,layer4.1.bn1.running_var,layer4.1.bn1.num_batches_tracked,layer4.1.conv2.weight,layer4.1.bn2.weight,layer4.1.bn2.bias,layer4.1.bn2.running_mean,layer4.1.bn2.running_var,layer4.1.bn2.num_batches_tracked,fc.weight,fc.bias
3.0887906551361084,8.007478713989258,0.07137677818536758,0.8063300848007202,43.908206939697266,90.0,11.422780990600586,8.0003023147583,0.049445074051618576,7.866463661193848,15.787249565124512,90.0,11.375545501708984,7.995180130004883,0.038428790867328644,4.769516944885254,7.89776611328125,90.0,11.297368049621582,8.000134468078613,0.029238348826766014,9.650542259216309,22.03523063659668,90.0,11.317545890808105,7.99817419052124,0.023770779371261597,4.620131492614746,8.167963027954102,90.0,11.345586776733398,11.313774108886719,0.027194634079933167,13.174589157104492,24.353004455566406,90.0,16.02264976501465,11.314836502075195,0.028721047565340996,6.0752692222595215,12.17149543762207,90.0,11.235757827758789,11.318549156188965,0.028721047565340996,10.854905128479004,19.27832794189453,90.0,16.043079376220703,11.313756942749023,0.021598968654870987,8.661276817321777,23.02918815612793,90.0,15.987116813659668,11.307907104492188,0.01875302940607071,5.4490437507629395,11.05234432220459,90.0,16.027847290039062,16.000022888183594,0.019447380676865578,12.39915943145752,27.706867218017578,90.0,22.631559371948242,15.999695777893066,0.01928878389298916,8.181951522827148,14.677919387817383,90.0,15.966161727905273,16.002901077270508,0.01928878389298916,12.559102058410645,25.34357261657715,90.0,22.630191802978516,16.000017166137695,0.017713308334350586,11.466511726379395,32.68781280517578,90.0,22.637359619140625,15.997464179992676,0.013710678555071354,7.986920356750488,15.09648323059082,90.0,22.66866111755371,22.62742805480957,0.015505651012063026,19.6136474609375,41.50011444091797,90.0,32.01302719116211,22.57888412475586,0.07419368624687195,11.10110092163086,23.325448989868164,90.0,22.56611442565918,22.585081100463867,0.07419368624687195,18.17388343811035,36.473506927490234,90.0,32.021156311035156,22.627424240112305,0.011901198886334896,13.858534812927246,27.146648406982422,90.0,31.99937629699707,22.563114166259766,0.1192854642868042,12.071210861206055,18.696557998657227,90.0,1.8866864442825317,0.09066501259803772
