loss,acc,time_local_train,time_calc_mask,time_agg_mask,time_agg_update,time_enc,time_dec
826127837.9186991,0.09834394904458599,118.47789883613586,139.89685034751892,18.978662252426147,20.16187357902527,155.25445938110352,55.994568824768066
3.4727741886929766,0.10165605095541401,130.62129592895508,103.26939725875854,14.554183721542358,19.92925453186035,135.68683886528015,57.85024333000183
2.1951852929059084,0.2405095541401274,120.55508470535278,87.22242093086243,17.973681449890137,18.68247961997986,150.2308988571167,54.518024921417236
2.013871870632094,0.27719745222929937,126.83546495437622,90.46067309379578,16.212984085083008,16.402674436569214,142.02653193473816,49.578774213790894
1.8837979292966487,0.35159235668789807,134.28034806251526,98.64496874809265,17.1686110496521,14.755305051803589,122.76751637458801,46.228254318237305
1.7545209890458642,0.3946496815286624,133.04919505119324,95.88684868812561,16.726624965667725,16.710256338119507,126.66370868682861,52.29841160774231
1.697205128708506,0.42318471337579616,135.17773914337158,97.0815052986145,19.3307101726532,15.159186601638794,124.38293743133545,48.36372637748718
1.632958848059662,0.44331210191082804,135.75012278556824,100.24156355857849,20.50551414489746,13.711873531341553,120.78899574279785,43.94692373275757
1.8569136383087654,0.40611464968152866,141.20714354515076,96.57318043708801,15.049345254898071,14.802114725112915,111.26092767715454,38.460556983947754
1.519559448812066,0.5092993630573248,139.697598695755,93.0498354434967,19.806213855743408,11.415174961090088,101.96958041191101,38.32659912109375
1.6247353931752646,0.4654777070063694,136.496479511261,95.70928645133972,14.00865364074707,10.642754793167114,89.14763474464417,35.420086145401
1.5726132174817526,0.48738853503184715,140.17927050590515,90.41204118728638,15.971662759780884,8.514422178268433,76.39293026924133,31.66916012763977
1.4948529341841132,0.5184713375796178,132.19699382781982,84.8506076335907,12.10619568824768,10.50709867477417,69.98731207847595,35.263166189193726
1.7051000427909013,0.4794904458598726,142.3952865600586,86.04430985450745,15.262621641159058,9.828564405441284,76.94124341011047,34.90752124786377
1.396362554978549,0.5319745222929936,145.85167241096497,88.00599098205566,15.399306535720825,7.277860641479492,72.58758068084717,27.18589735031128
1.4147837532729637,0.5421656050955413,150.98054552078247,96.823970079422,15.031338214874268,7.648821115493774,60.13011646270752,30.06623387336731
1.5326302689992315,0.5340127388535032,141.95465445518494,85.42075252532959,13.663116931915283,8.527661085128784,60.07707071304321,37.254148960113525
1.385143850877033,0.5673885350318472,134.29646849632263,77.30990219116211,11.769490003585815,7.117390394210815,58.634772300720215,32.74821901321411
1.5424432223889886,0.5189808917197453,132.40097546577454,82.2364113330841,13.980667352676392,6.5331785678863525,60.116798400878906,32.82953357696533
2.6683094253748414,0.2575796178343949,136.3418984413147,81.37084579467773,15.261513233184814,5.22467565536499,59.835153102874756,31.881591796875
