loss,acc,time_local_train,time_calc_mask,time_agg_mask,time_agg_update,time_enc,time_dec
3865196923762.4717,0.09910828025477707,105.11695671081543,107.8996524810791,17.69495940208435,6.493028163909912,62.756027936935425,43.54389977455139
26.892712939076308,0.12,109.16705346107483,79.47300839424133,17.405707597732544,6.796519994735718,65.13267350196838,35.032336473464966
5.9366716027744415,0.12101910828025478,112.20926880836487,81.5049786567688,19.225016593933105,6.336465358734131,63.18571329116821,35.01336908340454
3.4270182591143663,0.1472611464968153,104.23830604553223,76.62866854667664,16.856898307800293,5.925498008728027,64.40552115440369,36.30204391479492
3.082377232671753,0.21605095541401273,107.31047654151917,78.24683904647827,16.75488543510437,6.84024977684021,60.59079551696777,35.62226390838623
2.5252818533075536,0.2659872611464968,103.4619824886322,79.94089269638062,13.302883625030518,6.593031644821167,55.88424849510193,33.9357635974884
2.1488288699126823,0.3248407643312102,111.2233157157898,83.82716536521912,15.141406536102295,6.562607765197754,65.85223770141602,34.28448224067688
1.876767095026931,0.3722292993630573,122.4469096660614,89.01523518562317,15.574160814285278,6.158189296722412,64.56550240516663,36.34404802322388
2.0128944167276708,0.34777070063694265,114.7094898223877,89.05342078208923,17.822776794433594,5.947151184082031,68.14767074584961,36.09480094909668
1.8840051109228677,0.36713375796178344,104.82287836074829,74.3248496055603,13.131099939346313,7.13618540763855,59.27147960662842,38.454301834106445
1.7897688070448434,0.41095541401273883,92.12099361419678,69.7455997467041,14.8878653049469,5.7779622077941895,51.25708270072937,31.17487072944641
1.8124436871792242,0.40152866242038215,95.87670063972473,67.921706199646,12.151792526245117,5.481649875640869,47.00195860862732,29.009352684020996
1.8159723033507664,0.3946496815286624,103.87197256088257,72.97316408157349,13.087234735488892,4.986884355545044,44.331948041915894,23.446261405944824
1.5943261835633256,0.4789808917197452,106.62465953826904,77.28866600990295,15.191677808761597,5.863061428070068,49.68478775024414,24.779255867004395
1.560962436160421,0.4825477707006369,105.57046151161194,82.49350428581238,14.720889806747437,4.947519540786743,53.70800709724426,24.966212034225464
1.5607244311794033,0.4907006369426752,102.71203875541687,77.56936621665955,14.13829493522644,3.415936231613159,59.003183364868164,24.312400579452515
1.5097754093689648,0.48662420382165605,107.53676056861877,78.65274238586426,14.03923749923706,5.349619626998901,54.30538201332092,24.272353172302246
1.411706814678704,0.5431847133757962,107.53838896751404,82.84471869468689,13.828499794006348,5.260459661483765,52.92547869682312,22.738855361938477
1.3667312661806743,0.5594904458598726,112.15011429786682,87.74812459945679,12.99547290802002,4.415058612823486,51.64866232872009,26.087997913360596
1.3967842542059052,0.535031847133758,115.30282855033875,89.6775312423706,14.650797605514526,4.20001220703125,53.16740560531616,25.22974181175232
