loss,acc,time_local_train,time_calc_mask,time_agg_mask,time_agg_update,time_enc,time_dec
2.1911962765838296e21,0.09681528662420383,90.12876868247986,89.48923182487488,16.204319715499878,0.7510879039764404,23.263530015945435,24.364142656326294
347.167605392332,0.1067515923566879,101.26283502578735,72.2141764163971,15.11707329750061,0.8848531246185303,23.941373586654663,20.165561199188232
62.45568001367212,0.08509554140127389,99.59242057800293,73.51041960716248,14.336853504180908,1.0643150806427002,24.143914222717285,19.04055094718933
34.55413805391123,0.10726114649681529,93.05799412727356,70.37531995773315,14.797454595565796,1.1561648845672607,22.973129272460938,20.161446571350098
12.200732219639628,0.10012738853503185,83.57723426818848,57.812543630599976,13.825443983078003,0.5241930484771729,25.277247190475464,19.042353630065918
5.004447442729298,0.13248407643312102,81.05057740211487,56.13303899765015,10.919801473617554,0.5140092372894287,23.641279220581055,19.482001066207886
9.08057596649581,0.10598726114649681,82.41940307617188,56.51601004600525,9.713491916656494,0.997722864151001,22.600725650787354,16.547345638275146
7.3327499400309435,0.1202547770700637,98.4550838470459,56.53402233123779,9.37521481513977,0.582160472869873,19.134371995925903,11.329187393188477
3.3783073527056997,0.11796178343949044,95.41028261184692,58.73383808135986,9.45067572593689,0.6870691776275635,18.59841537475586,11.093029737472534
5.555443225231597,0.12636942675159235,104.80367660522461,60.459981203079224,9.880516767501831,0.7145979404449463,19.053622722625732,12.243669509887695
4.461275531993649,0.16280254777070063,96.0368025302887,74.90892386436462,10.927176237106323,0.671105146408081,18.56039333343506,15.113400220870972
3.290075915615733,0.19923566878980892,98.46254754066467,70.22615814208984,14.029603004455566,0.8076481819152832,23.487706422805786,19.696671962738037
4.011700819662916,0.13961783439490447,99.97852349281311,71.303058385849,12.939059495925903,0.6332292556762695,21.84350872039795,19.061951398849487
3.3149170294040586,0.16331210191082804,100.65208411216736,74.15559339523315,12.41850757598877,0.6037003993988037,21.28728985786438,19.779624223709106
3.0210399722180714,0.1961783439490446,101.82022166252136,72.38212156295776,16.05316162109375,0.9065802097320557,26.322048902511597,21.725759744644165
4.0614051923034635,0.1296815286624204,94.93289399147034,67.21104979515076,13.361119031906128,0.9828970432281494,25.371260404586792,19.43632435798645
3.083510205997684,0.18420382165605095,81.84280514717102,61.44882082939148,14.096857786178589,0.9422416687011719,25.365432262420654,20.621487855911255
2.359504552876077,0.24636942675159235,89.781653881073,55.56621527671814,11.534501791000366,1.0850410461425781,25.181124687194824,21.005245208740234
2.544303793732713,0.24203821656050956,84.91080069541931,56.654256105422974,11.81906533241272,0.6706607341766357,20.718454599380493,18.798516035079956
2.3172635402136703,0.26369426751592356,89.06391787528992,55.88457942008972,8.924248456954956,0.5955445766448975,15.913076639175415,11.380913257598877
